system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-18769|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2021-04|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|13375|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2021-04|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-13375|
Flex Lön|1973|2022|123456-7890|923|            |150|4|1|Månadsutbetalning|2021-04|UPPDR|739|Milers övrigt, skfr|||0|10|km|1.85|18.5|
Flex Lön|1973|2022|123456-7890|923|            |150|5|1|Månadsutbetalning|2021-04|UPPDR|998|Öresutjämning|||0|0||0|0.5|
Flex Lön|1973|2022|123456-7890|923|            |150|6|1|Månadsutbetalning|2021-04|UPPDR|740|Milers övrigt, skpl|||0|10|km|-0.4|-4|
Flex Lön|1973|2022|123456-7890|923|            |150|7|1|Månadsutbetalning|2021-04|UPPDR|912|Skatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |150|9|1|Månadsutbetalning|2021-04|UPPDR|995|Bruttoskuld till n lön|||0|0||0|4|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|80|0||0|28800|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2021-04|MÅN|30|80/90/100 modell, debet|2021-04-01T00:00|2021-04-30T00:00|0|0||0|3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2021-04|MÅN|31|80/90/100 modell, kredit|2021-04-01T00:00|2021-04-30T00:00|0|0||0|-3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7072|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2021-04|MÅN|547|Semers vid < 40%|2021-04-01T00:00|2021-04-30T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2021-04|MÅN|570|Semesteravdr under 40 %|2021-04-01T00:00|2021-04-30T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-5841|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2021-04|MÅN|615|Fp-tillägg 10% 180 dgr|2021-04-01T00:00|2021-04-30T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2021-04|MÅN|110|Lönetillägg|2021-04-01T00:00|2021-04-30T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-10854|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2021-04|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-1500|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2021-04|MÅN|924|Nettolöneavdrag|2021-04-01T00:00|2021-04-30T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2021-04|MÅN|930|Utmätning|2021-04-01T00:00|2021-04-30T00:00|0|0||0|-12558|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|5|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2021-04|MÅN|696|Pension, löneväxling|2021-04-01T00:00|2021-04-30T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-11554|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2021-04|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|2375|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2021-04|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-2375|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2021-04|UPPDR|85|Arvode A-Sink socavg|2021-04-01T00:00|2021-04-30T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2021-04|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2021-04|MÅN|81|Uppehållslöneavdrag|2021-04-01T00:00|2021-04-30T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-5410|
Flex Lön|1973|2022|123456-7890|923|19600814-0623|314|1|1|Månadsutbetalning|2021-04|UPPDR|90|Arvode uppdragstagare|||0|0|st|0|10000|
Flex Lön|1973|2022|123456-7890|923|19600814-0623|314|2|1|Månadsutbetalning|2021-04|UPPDR|912|Skatt|||0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2021-05|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-9000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|38000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-6752|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|6|1|Månadsutbetalning|2021-05|MÅN|402|Sjukavdrag dag 1 - 14|2021-05-01T00:00|2021-05-03T00:00|100|2|dgr|-1716.12903225806|-3432.26|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|7|1|Månadsutbetalning|2021-05|MÅN|403|Sjuklön 80% dag 1 - 14|2021-05-01T00:00|2021-05-03T00:00|100|2|dgr|1372.90322580645|2745.81|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|8|1|Månadsutbetalning|2021-05|MÅN|998|Öresutjämning|||0|0||0|0.45|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2021-05|MÅN|110|Lönetillägg|2021-05-01T00:00|2021-05-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2021-05|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7934|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|2|1|Månadsutbetalning|2021-05|MÅN|110|Lönetillägg|2021-05-01T00:00|2021-05-31T00:00|0|0||0|1000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|3|1|Månadsutbetalning|2021-05|MÅN|81|Uppehållslöneavdrag|2021-05-01T00:00|2021-05-31T00:00|0|0||0|-1550|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|4|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-9454|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-6210|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-8264|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-9104|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-18769|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2021-05|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|13375|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2021-05|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-13375|
Flex Lön|1973|2022|123456-7890|923|            |150|1|1|Månadsutbetalning|2021-05|UPPDR|994|Bruttoskuld fr föreg lön|||0|0||0|-4|
Flex Lön|1973|2022|123456-7890|923|            |150|2|1|Månadsutbetalning|2021-05|UPPDR|995|Bruttoskuld till n lön|||0|0||0|4|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|80|0||0|28800|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2021-05|MÅN|30|80/90/100 modell, debet|2021-05-01T00:00|2021-05-31T00:00|0|0||0|3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2021-05|MÅN|31|80/90/100 modell, kredit|2021-05-01T00:00|2021-05-31T00:00|0|0||0|-3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7072|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2021-05|MÅN|547|Semers vid < 40%|2021-05-01T00:00|2021-05-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2021-05|MÅN|570|Semesteravdr under 40 %|2021-05-01T00:00|2021-05-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-5841|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2021-05|MÅN|615|Fp-tillägg 10% 180 dgr|2021-05-01T00:00|2021-05-31T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2021-05|MÅN|110|Lönetillägg|2021-05-01T00:00|2021-05-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-10854|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2021-05|MÅN|924|Nettolöneavdrag|2021-05-01T00:00|2021-05-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2021-05|MÅN|930|Utmätning|2021-05-01T00:00|2021-05-31T00:00|0|0||0|-12558|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2021-05|MÅN|696|Pension, löneväxling|2021-05-01T00:00|2021-05-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-11554|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2021-05|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|2375|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2021-05|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-2375|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2021-05|UPPDR|85|Arvode A-Sink socavg|2021-05-01T00:00|2021-05-31T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2021-05|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2021-05|MÅN|70|Månadslön|2021-05-01T00:00|2021-05-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2021-05|MÅN|81|Uppehållslöneavdrag|2021-05-01T00:00|2021-05-31T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2021-05|MÅN|912|Skatt|||0|0||0|-5410|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|5|1|Månadsutbetalning|2021-06|MÅN|712|Utlägg friskvård|||0|0||0|1000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|8|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|150|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|24|1|Månadsutbetalning|2021-06|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-9000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|25|1|Månadsutbetalning|2021-06|MÅN|995|Bruttoskuld till n lön|||0|0||0|9000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|26|1|Månadsutbetalning|2021-06|MÅN|712|Utlägg friskvård|||0|1||500|500|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|30|1|Månadsutbetalning|2021-06|MÅN|712|Utlägg friskvård|||0|1||100|100|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-06-01T00:00|2021-06-30T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-12650|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|4|1|Månadsutbetalning|2021-06|MÅN|402|Sjukavdrag dag 1 - 14|2021-05-01T00:00|2021-05-08T00:00|100|5|dgr|-1030.4|-5152|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|5|1|Månadsutbetalning|2021-06|MÅN|403|Sjuklön 80% dag 1 - 14|2021-05-01T00:00|2021-05-08T00:00|100|5|dgr|824.32|4121.6|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|27|1|Månadsutbetalning|2021-06|MÅN|998|Öresutjämning|||0|0||0|0.4|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|28|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|29|1|Månadsutbetalning|2021-06|MÅN|110|Lönetillägg|2021-07-01T00:00|2021-07-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|30|1|Månadsutbetalning|2021-06|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|3375|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|31|1|Månadsutbetalning|2021-06|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-3375|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-8684|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|8|1|Månadsutbetalning|2021-06|MÅN|292|Lägerersättning fre-sön|2021-05-02T00:00|2021-05-04T00:00|0|3|st|772.8|2318.4|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|9|1|Månadsutbetalning|2021-06|MÅN|998|Öresutjämning|||0|0||0|-0.4|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|24|1|Månadsutbetalning|2021-06|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|25|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-5348|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|18|1|Månadsutbetalning|2021-06|MÅN|540|Semester bet kontant|||0|1|dgr|1535.475|1535.48|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|19|1|Månadsutbetalning|2021-06|MÅN|913|Engångsskatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|21|1|Månadsutbetalning|2021-06|MÅN|541|Semester sparad kontant|||0|-1|dgr|1535.475|-1535.48|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|24|1|Månadsutbetalning|2021-06|MÅN|290|Kyrkoherdevikariat|2021-05-05T00:00|2021-05-20T00:00|0|16|kdgr|520|8320|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|25|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|170|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|32|1|Månadsutbetalning|2021-06|MÅN|603|Tjänstledighet dagar|2021-05-01T00:00|2021-05-31T00:00|50|21|dgr|0|-14750|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|51|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|4|1|Månadsutbetalning|2021-06|MÅN|80|Uppehållslön|2021-06-07T00:00|2021-06-25T00:00|0|19||981.666666666667|18652|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|5|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-14520|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|8|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|120|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|13|1|Månadsutbetalning|2021-06|MÅN|731|Bilersättning skfr|2021-05-01T00:00|2021-05-31T00:00|0|88|km|1.85|162.8|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|14|1|Månadsutbetalning|2021-06|MÅN|732|Bilersättning skpl|2021-05-01T00:00|2021-05-31T00:00|0|88|km|1.55|136.4|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|15|1|Månadsutbetalning|2021-06|MÅN|998|Öresutjämning|||0|0||0|-0.2|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|34|1|Månadsutbetalning|2021-06|MÅN|80|Uppehållslön|2021-07-01T00:00|2021-07-31T00:00|0|0||0|29450|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|7|1|Månadsutbetalning|2021-06|MÅN|603|Tjänstledighet dagar|2021-05-01T00:00|2021-05-31T00:00|100|21|dgr|0|-36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|15|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|3|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|174|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|4|1|Månadsutbetalning|2021-06|MÅN|551|Slutlön intjänad sem|||0|12|dgr|1353.3|16239.6|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|5|1|Månadsutbetalning|2021-06|MÅN|553|Slutlön sparad sem|||0|19|dgr|1353.3|25712.7|
